-15.338,65.634
-16.046,65.930
-16.560,66.096
-16.910,64.804
-17.526,65.868
-18.073,65.366
-18.495,65.511
-18.923,68.754
-19.341,69.209
-20.047,69.549
-20.507,68.072
-21.113,68.835
-21.532,69.182
-22.102,68.844
-22.620,68.959
-22.569,68.430
-23.113,69.079
-23.832,70.002
-24.478,69.245
-24.735,70.136
-25.320,70.184
-26.159,69.958
-26.599,70.941
-27.003,73.988
-27.549,74.118
-28.164,73.213
-28.770,73.282
-29.131,74.527
-29.779,74.229
-30.255,74.558
-31.029,74.527
0.714,68.792
0.334,69.442
-0.418,68.700
-0.822,68.914
-1.314,69.043
-1.734,69.509
-2.349,68.828
-2.813,68.429
-3.157,70.815
-3.692,71.280
-4.312,70.195
-4.642,70.277
-5.249,70.988
-5.724,70.815
-6.316,70.263
-6.725,69.878
-6.757,69.675
-7.357,70.493
-8.131,71.204
-8.532,70.262
-8.764,70.904
-9.432,70.981
-9.995,71.111
-10.596,71.028
-10.995,73.833
-11.463,73.892
-12.180,74.063
-12.644,72.970
-13.155,74.392
-13.571,73.985
-14.166,74.725
-14.681,73.981
-14.939,72.505
-15.394,73.927
-15.951,72.684
-16.488,73.205
-16.985,72.260
-17.490,72.876
-18.118,73.536
-18.562,73.785
-18.839,75.983
-19.410,76.954
-20.121,76.492
-20.451,76.117
-21.026,76.818
-21.431,77.280
-22.011,76.279
-22.530,76.173
-22.575,76.685
-23.306,77.205
-23.889,77.459
-24.467,77.742
-24.664,77.248
-25.318,77.489
-26.004,78.095
-26.445,78.474
-26.862,82.136
-27.408,81.404
-28.159,82.039
-28.703,81.267
-29.041,82.873
-29.565,82.079
-30.184,82.702
-30.760,82.256
0.526,70.597
0.023,71.153
-0.762,70.217
-1.219,70.515
-1.516,70.583
-2.050,71.731
-2.701,70.017
-3.180,70.505
-3.481,72.616
-3.896,73.232
-4.689,72.153
-5.120,71.755
-5.549,73.306
-6.026,72.932
-6.662,71.770
-7.068,71.685
-6.778,71.663
-7.502,71.908
-8.200,72.033
-8.834,71.905
-8.936,71.700
-9.581,72.385
-10.310,73.295
-10.875,72.872
-11.188,75.881
-11.742,76.306
-12.522,75.760
-13.074,75.124
-13.333,76.182
-13.853,76.069
-14.550,75.906
-14.983,76.288
-15.100,72.613
-15.576,74.422
-16.292,73.758
-16.978,74.515
-17.178,74.585
-17.752,75.331
-18.370,74.888
-18.806,75.638
-19.214,78.583
-19.627,78.238
-20.524,77.576
-20.850,77.930
-21.266,78.935
-21.799,78.239
-22.492,78.659
-22.884,78.493
-22.734,76.674
-23.358,77.629
-24.223,77.809
-24.763,77.978
-24.934,78.365
-25.550,78.681
-26.220,79.147
-26.891,79.656
-27.148,82.741
-27.788,83.262
-28.586,82.781
-29.015,82.593
-29.276,83.755
-29.890,83.912
-30.669,84.241
-31.086,83.686
0.543,77.012
0.132,76.645
-0.747,75.807
-1.150,75.803
-1.515,76.463
-1.994,77.381
-2.678,75.463
-3.108,75.780
-3.379,78.871
-3.835,78.848
-4.697,78.252
-5.094,77.962
-5.456,78.550
-5.875,79.179
-6.614,78.169
-6.998,76.975
-6.776,76.252
-7.418,76.893
-8.233,77.402
-8.839,77.286
-8.899,77.792
-9.637,78.055
-10.210,78.436
-10.857,77.878
-11.111,81.214
-11.705,81.467
-12.414,81.328
-12.934,80.494
-13.261,82.151
-13.720,81.371
-14.521,81.543
-15.019,80.895
-15.127,79.263
-15.706,80.435
-16.408,79.944
-16.873,79.731
-17.211,79.897
-17.672,80.043
-18.402,80.603
-18.833,81.190
-19.193,83.760
-19.598,84.238
-20.390,83.602
-20.768,83.460
-21.287,84.591
-21.773,84.218
-22.321,83.424
-22.806,83.660
-22.669,82.516
-23.286,82.825
-24.160,83.957
-24.723,84.067
-24.787,83.852
-25.407,84.087
-26.184,85.397
-26.723,85.095
-27.096,88.274
-27.744,88.400
-28.397,88.194
-28.880,88.340
-29.178,89.481
-29.799,89.065
-30.439,89.332
-30.909,89.009
0.980,84.615
0.501,84.773
-0.154,83.372
-0.646,83.873
-1.055,84.469
-1.553,84.354
-2.299,84.046
-2.651,84.418
-2.991,86.685
-3.471,85.935
-4.053,85.523
-4.540,85.596
-5.117,86.248
-5.550,86.441
-6.244,85.357
-6.568,85.188
-6.455,85.648
-7.060,86.296
-7.727,85.948
-8.326,86.007
-8.657,86.397
-9.147,86.545
-9.905,87.187
-10.460,86.597
-10.783,90.020
-11.271,89.775
-11.943,89.456
-12.453,89.122
-12.776,90.400
-13.296,89.792
-13.983,89.314
-14.569,89.052
-14.619,87.542
-15.124,88.682
-15.822,88.834
-16.344,89.003
-16.673,88.882
-17.210,89.405
-17.955,88.494
-18.285,89.601
-18.627,92.299
-19.149,92.051
-19.816,91.682
-20.266,91.752
-20.693,92.945
-21.306,92.591
-21.753,92.312
-22.238,91.981
-22.277,91.505
-22.821,92.327
-23.701,92.886
-24.125,93.040
-24.356,93.264
-24.934,93.298
-25.796,94.380
-26.169,94.491
-26.545,96.939
-27.029,97.427
-27.802,97.031
-28.373,96.554
-28.715,97.883
-29.284,98.270
-29.808,97.506
-30.335,97.513
0.970,91.494
0.471,92.434
-0.153,91.717
-0.577,91.593
-1.133,92.107
-1.622,92.285
-2.207,91.270
-2.611,91.516
-3.073,93.800
-3.344,93.617
-4.066,93.615
-4.561,93.445
-5.142,94.031
-5.586,94.414
-6.080,93.200
-6.574,92.655
-6.579,92.581
-7.195,92.873
-7.826,93.963
-8.383,94.009
-8.538,93.132
-9.147,93.599
-9.889,94.428
-10.416,94.435
-10.713,97.129
-11.284,96.760
-11.925,98.387
-12.449,96.279
-12.933,97.337
-13.348,97.549
-13.901,97.152
-14.435,97.109
-14.627,95.277
-15.182,95.624
-15.927,95.239
-16.296,96.930
-16.722,94.914
-17.234,96.252
-17.789,96.533
-18.295,96.261
-18.671,99.246
-19.044,99.032
-19.783,99.238
-20.193,99.587
-20.616,99.735
-21.182,100.090
-21.653,100.022
-22.214,99.280
-22.352,99.182
-22.856,99.824
-23.608,100.873
-24.146,100.410
-24.400,100.157
-24.851,100.371
-25.631,101.227
-26.183,101.364
-26.530,104.195
-27.006,104.679
-27.640,104.264
-28.274,104.529
-28.420,105.968
-29.089,105.093
-29.711,105.397
-30.271,106.031
1.095,99.901
0.704,101.035
-0.018,101.441
-0.365,101.694
-0.895,99.594
-1.359,100.292
-1.930,100.750
-2.359,100.153
-2.699,102.707
-3.014,102.751
-3.732,103.470
-4.170,103.010
-4.814,101.691
-5.225,102.368
-5.939,102.353
-6.234,102.524
-6.816,100.721
-7.149,101.582
-7.865,103.368
-8.335,103.492
-8.636,101.633
-9.178,102.035
-9.836,103.531
-10.367,103.364
-10.601,105.474
-11.101,105.807
-11.698,106.639
-12.181,106.636
-12.699,105.386
-13.214,105.566
-13.758,106.549
-14.291,106.093
-14.706,105.135
-15.124,105.223
-15.765,107.277
-16.196,107.074
-16.635,104.213
-16.995,105.879
-17.603,105.820
-18.090,107.172
-18.397,108.400
-18.806,109.175
-19.383,109.630
-20.006,110.693
-20.465,108.849
-20.851,108.882
-21.435,109.559
-21.920,109.089
-22.471,107.630
-22.903,108.192
-23.497,110.441
-24.042,110.755
-24.401,108.782
-24.776,108.595
-25.419,110.482
-25.889,110.736
-26.298,113.212
-26.686,113.231
-27.297,114.128
-27.784,114.683
-28.171,114.256
-28.662,113.813
-29.348,114.922
-29.582,114.853
1.138,103.996
0.855,104.328
0.068,104.972
-0.290,104.946
-0.809,103.614
-1.243,104.125
-1.859,104.803
-2.288,104.542
-2.664,106.597
-3.086,106.097
-3.695,106.864
-4.097,106.863
-4.711,106.361
-5.106,106.148
-5.794,105.691
-6.108,106.176
-6.642,104.826
-7.035,105.847
-7.777,107.667
-8.254,106.820
-8.490,106.114
-9.064,105.907
-9.639,107.383
-10.289,107.107
-10.546,109.255
-11.009,109.571
-11.609,110.882
-12.066,110.240
-12.480,109.738
-13.093,109.598
-13.514,110.354
-14.063,109.388
-14.630,108.667
-14.990,109.207
-15.558,110.904
-16.097,111.425
-16.434,109.102
-16.929,109.538
-17.514,109.757
-17.852,109.836
-18.265,111.864
-18.830,112.348
-19.321,113.419
-19.760,113.582
-20.415,112.658
-20.823,112.056
-21.293,112.263
-21.820,113.016
-22.290,111.483
-22.764,111.732
-23.338,113.709
-23.857,114.152
-24.201,112.600
-24.687,113.432
-25.186,113.803
-25.729,114.102
-26.074,116.699
-26.537,117.040
-27.138,117.968
-27.674,118.063
-28.048,117.661
-28.636,117.583
-29.076,118.301
-29.532,117.571
0.865,112.656
0.432,113.521
-0.398,113.073
-0.789,114.049
-1.287,112.684
-1.628,113.264
-2.410,112.865
-2.843,113.036
-3.141,115.099
-3.495,115.275
-4.195,115.459
-4.637,114.904
-5.183,115.211
-5.567,114.757
-6.296,115.388
-6.578,115.082
-6.899,112.613
-7.390,113.109
-8.194,114.904
-8.682,115.060
-8.812,113.670
-9.305,113.583
-10.067,115.439
-10.587,115.171
-10.841,117.902
-11.339,118.201
-12.068,119.133
-12.611,118.854
-12.943,118.094
-13.406,117.823
-14.115,118.774
-14.582,118.599
-15.058,115.666
-15.464,116.833
-16.175,117.972
-16.633,118.329
-16.879,116.348
-17.290,117.257
-17.854,117.610
-18.390,118.576
-18.658,120.783
-19.188,120.858
-19.863,121.433
-20.209,121.720
-20.764,120.506
-21.069,121.638
-21.782,121.272
-22.226,121.505
-22.472,118.734
-22.955,119.542
-23.697,120.918
-24.229,121.781
-24.404,120.353
-24.870,120.728
-25.656,122.200
-26.097,122.302
-26.304,124.943
-26.943,124.970
-27.556,126.328
-28.002,125.478
-28.410,125.986
-28.638,125.398
-29.402,126.798
-29.902,126.672
0.977,117.350
0.459,118.052
-0.268,117.921
-0.697,117.534
-1.141,117.668
-1.525,117.714
-2.182,117.563
-2.677,117.809
-3.011,120.181
-3.348,120.261
-4.223,120.336
-4.533,119.886
-5.055,119.865
-5.521,119.582
-6.169,119.309
-6.521,119.177
-6.709,117.186
-7.279,117.893
-7.900,119.432
-8.472,119.979
-8.735,118.654
-9.289,118.917
-9.870,120.208
-10.401,120.449
-10.730,122.649
-11.243,122.735
-11.897,123.109
-12.459,123.019
-12.865,123.082
-13.313,122.451
-14.012,123.111
-14.465,121.820
-14.757,121.156
-15.251,121.819
-15.947,122.261
-16.364,122.517
-16.656,121.222
-17.069,122.446
-17.828,122.546
-18.303,122.915
-18.538,125.458
-18.928,125.625
-19.643,125.991
-20.073,125.470
-20.515,125.460
-20.842,125.177
-21.703,125.783
-22.086,125.443
-22.286,124.160
-22.812,123.761
-23.463,125.973
-24.130,125.664
-24.180,125.520
-24.751,125.397
-25.279,127.163
-25.934,126.800
-26.145,129.244
-26.680,129.669
-27.318,130.775
-27.868,130.229
-28.139,130.490
-28.558,130.224
-29.205,131.009
-29.694,130.676
1.384,123.339
1.000,123.460
0.201,123.833
-0.154,123.970
-0.751,123.031
-1.125,123.219
-1.829,122.870
-2.110,123.055
-2.492,124.979
-2.964,125.199
-3.624,126.123
-3.970,125.805
-4.575,124.696
-5.110,124.777
-5.703,125.633
-6.038,124.973
-6.603,123.342
-6.970,124.205
-7.660,125.616
-8.068,125.815
-8.484,124.689
-8.960,124.194
-9.632,126.208
-10.107,126.075
-10.399,128.124
-10.853,128.068
-11.457,129.020
-11.903,128.721
-12.457,128.396
-12.954,127.953
-13.623,128.636
-14.006,128.410
-14.496,126.923
-14.929,127.977
-15.541,129.658
-15.869,129.840
-16.356,127.845
-16.828,127.619
-17.427,128.735
-17.858,129.621
-18.092,131.584
-18.564,131.480
-19.096,132.490
-19.641,132.291
-20.130,130.820
-20.553,131.684
-21.277,132.310
-21.581,131.673
-22.086,130.112
-22.623,130.451
-23.248,132.469
-23.691,132.821
-24.011,131.075
-24.451,131.327
-25.050,133.525
-25.545,132.588
-25.951,135.020
-26.340,134.940
-26.960,136.835
-27.372,136.207
-27.827,136.034
-28.287,135.213
-28.755,137.075
-29.278,135.858
1.388,126.905
1.090,126.778
0.330,127.311
-0.154,127.580
-0.575,126.784
-0.972,127.173
-1.673,126.402
-2.084,127.245
-2.329,129.505
-2.806,128.819
-3.522,129.636
-3.938,129.786
-4.524,128.954
-4.903,128.722
-5.554,128.983
-5.888,128.501
-6.467,127.607
-6.878,128.113
-7.566,130.145
-7.998,129.628
-8.361,128.039
-8.880,128.601
-9.512,129.835
-9.968,129.861
-10.323,132.205
-10.795,131.777
-11.421,132.920
-11.822,132.927
-12.321,131.852
-12.799,131.636
-13.414,132.445
-13.942,132.205
-14.389,131.050
-14.742,131.424
-15.422,132.679
-15.849,133.154
-16.259,130.620
-16.712,132.218
-17.333,132.543
-17.750,132.490
-18.065,135.064
-18.429,135.054
-19.112,135.947
-19.453,135.463
-20.118,134.626
-20.582,134.880
-21.028,135.403
-21.372,135.213
-22.003,134.032
-22.405,134.429
-23.096,136.299
-23.494,136.407
-23.826,134.418
-24.317,135.184
-24.828,136.269
-25.308,136.602
-25.720,139.476
-26.185,139.058
-26.851,140.288
-27.178,139.635
-27.672,139.610
-28.114,139.108
-28.672,139.709
-29.178,140.173
0.988,135.021
0.535,135.650
-0.239,136.514
-0.659,135.767
-1.050,135.349
-1.501,135.467
-2.201,135.917
-2.646,135.602
-2.906,137.646
-3.327,137.935
-4.114,137.936
-4.574,137.823
-4.934,137.684
-5.351,137.303
-6.051,137.420
-6.524,137.271
-6.704,134.623
-7.238,135.227
-8.032,136.961
-8.488,137.256
-8.646,136.194
-9.195,136.561
-9.925,137.097
-10.371,137.822
-10.780,140.137
-11.126,140.441
-11.845,141.581
-12.343,141.302
-12.755,140.717
-13.126,140.419
-13.928,140.751
-14.455,140.344
-14.827,138.912
-15.173,139.629
-15.867,140.054
-16.358,140.480
-16.598,138.978
-17.107,139.810
-17.757,140.512
-18.116,140.519
-18.464,142.972
-18.814,143.059
-19.439,143.973
-20.043,143.771
-20.484,143.326
-20.806,143.019
-21.555,143.299
-21.969,143.112
-22.221,140.863
-22.746,142.337
-23.453,143.131
-23.904,143.481
-24.132,142.302
-24.602,143.090
-25.253,143.974
-25.794,144.248
-26.046,146.306
-26.542,147.064
-27.183,147.578
-27.743,147.574
-27.960,147.833
-28.395,147.573
-28.955,148.178
-29.434,147.580
1.119,140.462
0.684,140.210
-0.086,140.391
-0.614,140.340
-0.979,140.039
-1.397,140.426
-2.066,139.594
-2.527,140.430
-2.915,142.326
-3.188,142.418
-4.014,142.445
-4.370,142.089
-4.925,142.115
-5.246,142.279
-6.010,141.575
-6.410,141.077
-6.518,140.061
-7.119,140.475
-7.773,142.508
-8.379,142.289
-8.543,141.500
-9.063,141.399
-9.755,142.606
-10.295,142.417
-10.627,144.893
-11.040,144.950
-11.731,146.039
-12.366,145.352
-12.750,145.405
-13.085,145.048
-13.814,145.570
-14.285,145.283
-14.624,143.297
-14.992,143.992
-15.754,144.696
-16.101,144.854
-16.535,142.998
-17.091,144.891
-17.637,144.805
-18.073,145.277
-18.452,147.424
-18.869,147.945
-19.545,148.089
-20.024,147.608
-20.380,147.842
-20.735,146.651
-21.389,147.669
-21.836,147.750
-22.100,145.756
-22.502,146.837
-23.303,147.365
-23.720,147.792
-23.912,146.707
-24.455,147.829
-25.080,148.813
-25.559,148.711
-25.861,151.237
-26.473,150.367
-27.037,151.885
-27.499,151.830
-27.857,151.988
-28.356,151.554
-28.846,152.577
-29.267,152.286
1.472,147.691
1.059,148.121
0.399,149.521
-0.031,149.165
-0.605,147.902
-1.077,148.786
-1.687,148.281
-2.139,148.822
-2.393,150.428
-2.902,150.533
-3.517,150.692
-3.919,150.525
-4.562,149.879
-4.912,149.733
-5.600,149.938
-5.950,149.615
-6.456,148.168
-6.938,148.651
-7.601,151.564
-7.926,150.912
-8.354,148.840
-8.864,149.424
-9.460,150.836
